nameLabel	nameLang	count	count_male	count_female	count_other	count_undefined	prevalent_gender	confidence	nameLabel_count	dummy	normalization_factor
Μίλτος	el	26	26	0	0	0	male	1.0	1	x	3.2851
Charles Robert	en	26	26	0	0	0	male	1.0	1	x	3.2851
Daniel Joseph	en	26	26	0	0	0	male	1.0	1	x	3.2851
Eardley	en	26	25	1	0	0	male	0.88386	1	x	3.2851
Ellison	en	26	21	4	1	0	male	0.5976	1	x	3.2851
Frank Henry	en	26	26	0	0	0	male	1.0	1	x	3.2851
Grizel	en	26	0	26	0	0	female	1.0	1	x	3.2851
Jelani	en	26	24	0	0	2	male	1.0	1	x	3.2851
Kevin Patrick	en	26	24	0	0	2	male	1.0	1	x	3.2851
Kiera	en	26	0	25	0	1	female	1.0	1	x	3.2851
Kristan	en	26	11	9	0	6	female	0.72884	1	x	3.2851
Marybeth	en	26	0	24	0	2	female	1.0	1	x	3.2851
McKinley	en	26	23	3	0	0	male	0.70004	1	x	3.2851
Michael Stephen	en	26	26	0	0	0	male	1.0	1	x	3.2851
Nevill	en	26	26	0	0	0	male	1.0	1	x	3.2851
Osgood	en	26	25	1	0	0	male	0.88386	1	x	3.2851
Payne	en	26	25	1	0	0	male	0.88386	1	x	3.2851
Seaton	en	26	21	4	0	1	male	0.61511	1	x	3.2851
Tindal	en	26	21	5	0	0	male	0.56111	1	x	3.2851
William Eugene	en	26	26	0	0	0	male	1.0	1	x	3.2851
Casilda	es	26	0	26	0	0	female	1.0	1	x	3.2851
Chema	es	26	24	2	0	0	male	0.78508	1	x	3.2851
Dulce María	es	26	0	26	0	0	female	1.0	1	x	3.2851
Gómez	es	26	26	0	0	0	male	1.0	1	x	3.2851
José Felipe	es	26	26	0	0	0	male	1.0	1	x	3.2851
José Santiago	es	26	26	0	0	0	male	1.0	1	x	3.2851
Luis Jorge	es	26	26	0	0	0	male	1.0	1	x	3.2851
María Paz	es	26	0	24	0	2	female	1.0	1	x	3.2851
Pantaleón	es	26	26	0	0	0	male	1.0	1	x	3.2851
Ángel Luis	es	26	26	0	0	0	male	1.0	1	x	3.2851
Ángel María	es	26	26	0	0	0	male	1.0	1	x	3.2851
Edurne	eu	26	0	24	0	2	female	1.0	1	x	3.2851
Joxe	eu	26	26	0	0	0	male	1.0	1	x	3.2851
داریوش	fa	26	23	0	0	3	male	1.0	1	x	3.2851
منوچهر	fa	26	26	0	0	0	male	1.0	1	x	3.2851
Jussi-Pekka	fi	26	24	0	0	2	male	1.0	1	x	3.2851
Marni	fo	26	4	16	0	6	female	0.92928	1	x	3.2851
Fleury	fr	26	26	0	0	0	male	1.0	1	x	3.2851
Jean-de-Dieu	fr	26	26	0	0	0	male	1.0	1	x	3.2851
Paul-Antoine	fr	26	22	0	0	4	male	1.0	1	x	3.2851
Ἀνδρόνικος	grc	26	26	0	0	0	male	1.0	1	x	3.2851
אורית	he	26	0	23	0	3	female	1.0	1	x	3.2851
ישעיהו	he	26	26	0	0	0	male	1.0	1	x	3.2851
רותם	he	26	8	15	0	3	female	0.86033	1	x	3.2851
Նորայր	hy	26	26	0	0	0	male	1.0	1	x	3.2851
Coriolano	it	26	25	0	0	1	male	1.0	1	x	3.2851
きさぶろう	ja	26	26	0	0	0	male	1.0	1	x	3.2851
きよのぶ	ja	26	20	0	0	6	male	1.0	1	x	3.2851
ことみ	ja	26	0	24	0	2	female	1.0	1	x	3.2851
しげみつ	ja	26	26	0	0	0	male	1.0	1	x	3.2851
しんきち	ja	26	24	0	0	2	male	1.0	1	x	3.2851
しんぞう	ja	26	26	0	0	0	male	1.0	1	x	3.2851
としみち	ja	26	26	0	0	0	male	1.0	1	x	3.2851
のぶやす	ja	26	26	0	0	0	male	1.0	1	x	3.2851
ひろつぐ	ja	26	26	0	0	0	male	1.0	1	x	3.2851
まさよ	ja	26	6	20	0	0	female	0.91632	1	x	3.2851
みく	ja	26	0	25	0	1	female	1.0	1	x	3.2851
みつえ	ja	26	3	14	0	9	female	0.93876	1	x	3.2851
むねのり	ja	26	23	0	0	3	male	1.0	1	x	3.2851
もとゆき	ja	26	26	0	0	0	male	1.0	1	x	3.2851
ゆうへい	ja	26	25	0	0	1	male	1.0	1	x	3.2851
りいち	ja	26	25	1	0	0	male	0.88386	1	x	3.2851
修	ja	26	20	0	0	6	male	1.0	1	x	3.2851
怜	ja	26	18	7	0	1	female	0.56093	1	x	3.2851
優太	ja-hani	26	26	0	0	0	male	1.0	1	x	3.2851
동호	ko	26	23	0	0	3	male	1.0	1	x	3.2851
선희	ko	26	3	23	0	0	female	0.96181	1	x	3.2851
영식	ko	26	17	0	0	9	male	1.0	1	x	3.2851
재환	ko	26	17	0	0	9	male	1.0	1	x	3.2851
종	ko	26	8	1	0	17	male	0.7089	1	x	3.2851
준혁	ko	26	26	0	0	0	male	1.0	1	x	3.2851
준형	ko	26	19	1	0	6	male	0.85259	1	x	3.2851
진욱	ko	26	24	0	0	2	male	1.0	1	x	3.2851
철수	ko	26	18	0	0	8	male	1.0	1	x	3.2851
희정	ko	26	5	17	0	4	female	0.91783	1	x	3.2851
Orit	la	26	0	23	0	3	female	1.0	1	x	3.2851
Augustinas	lt	26	25	0	0	1	male	1.0	1	x	3.2851
Abir	mul	26	6	14	0	6	female	0.8846	1	x	3.2851
Ace	mul	26	26	0	0	0	male	1.0	1	x	3.2851
Aglaé	mul	26	0	26	0	0	female	1.0	1	x	3.2851
Ailton	mul	26	26	0	0	0	male	1.0	1	x	3.2851
Ainara	mul	26	0	25	0	1	female	1.0	1	x	3.2851
Aira	mul	26	0	26	0	0	female	1.0	1	x	3.2851
Alfreda	mul	26	0	25	0	1	female	1.0	1	x	3.2851
Almon	mul	26	23	0	0	3	male	1.0	1	x	3.2851
Ann-Kristin	mul	26	0	24	0	2	female	1.0	1	x	3.2851
Anna-Mari	mul	26	0	20	0	6	female	1.0	1	x	3.2851
Annabell	mul	26	0	23	0	3	female	1.0	1	x	3.2851
Anne-Kathrin	mul	26	0	20	0	6	female	1.0	1	x	3.2851
Apolinar	mul	26	24	0	0	2	male	1.0	1	x	3.2851
Armine	mul	26	16	9	0	1	female	0.64886	1	x	3.2851
Asadollah	mul	26	12	0	0	14	male	1.0	1	x	3.2851
Asahel	mul	26	25	0	0	1	male	1.0	1	x	3.2851
Atieh	mul	26	1	2	0	23	female	0.8679	1	x	3.2851
Aubert	mul	26	24	1	0	1	male	0.8796	1	x	3.2851
Aurèle	mul	26	24	1	0	1	male	0.8796	1	x	3.2851
Ayanna	mul	26	0	24	0	2	female	1.0	1	x	3.2851
Aydin	mul	26	21	0	0	5	male	1.0	1	x	3.2851
Baccio	mul	26	25	0	0	1	male	1.0	1	x	3.2851
Balbino	mul	26	25	0	0	1	male	1.0	1	x	3.2851
Behrang	mul	26	10	0	0	16	male	1.0	1	x	3.2851
Bendik	mul	26	25	0	0	1	male	1.0	1	x	3.2851
Benn	mul	26	26	0	0	0	male	1.0	1	x	3.2851
Bentinck	mul	26	22	4	0	0	male	0.62606	1	x	3.2851
Bernadeta	mul	26	1	25	0	0	female	0.98797	1	x	3.2851
Binta	mul	26	1	25	0	0	female	0.98797	1	x	3.2851
Bishop	mul	26	25	0	0	1	male	1.0	1	x	3.2851
Brabazon	mul	26	26	0	0	0	male	1.0	1	x	3.2851
Braian	mul	26	26	0	0	0	male	1.0	1	x	3.2851
Brantley	mul	26	21	0	0	5	male	1.0	1	x	3.2851
Budd	mul	26	25	1	0	0	male	0.88386	1	x	3.2851
Bénigne	mul	26	26	0	0	0	male	1.0	1	x	3.2851
Candela	mul	26	0	22	1	3	female	0.98635	1	x	3.2851
Carita	mul	26	0	24	0	2	female	1.0	1	x	3.2851
Cath	mul	26	0	23	0	3	female	1.0	1	x	3.2851
Catia	mul	26	0	26	0	0	female	1.0	1	x	3.2851
Chadwick	mul	26	19	0	0	7	male	1.0	1	x	3.2851
Cleiton	mul	26	26	0	0	0	male	1.0	1	x	3.2851
Clodoaldo	mul	26	26	0	0	0	male	1.0	1	x	3.2851
Cläre	mul	26	0	26	0	0	female	1.0	1	x	3.2851
Conley	mul	26	23	3	0	0	male	0.70004	1	x	3.2851
Corry	mul	26	9	17	0	0	female	0.86121	1	x	3.2851
Curwen	mul	26	21	5	0	0	male	0.56111	1	x	3.2851
Dalma	mul	26	0	26	0	0	female	1.0	1	x	3.2851
Demian	mul	26	26	0	0	0	male	1.0	1	x	3.2851
Devan	mul	26	21	1	0	4	male	0.86473	1	x	3.2851
Dunstan	mul	26	24	0	0	2	male	1.0	1	x	3.2851
Dáša	mul	26	1	23	0	2	female	0.98694	1	x	3.2851
Eivor	mul	26	1	26	0	0	female	0.98843	1	x	3.2851
Ender	mul	26	23	0	0	3	male	1.0	1	x	3.2851
Erhart	mul	26	26	0	0	0	male	1.0	1	x	3.2851
Ermes	mul	26	23	0	0	3	male	1.0	1	x	3.2851
Erroll	mul	26	25	1	0	0	male	0.88386	1	x	3.2851
Esmee	mul	26	0	13	0	13	female	1.0	1	x	3.2851
Eusèbe	mul	26	26	0	0	0	male	1.0	1	x	3.2851
Eva María	mul	26	0	26	0	0	female	1.0	1	x	3.2851
Felisberto	mul	26	26	0	0	0	male	1.0	1	x	3.2851
Ferguson	mul	26	26	0	0	0	male	1.0	1	x	3.2851
Ferris	mul	26	24	0	0	2	male	1.0	1	x	3.2851
Fidèle	mul	26	26	0	0	0	male	1.0	1	x	3.2851
Fikri	mul	26	25	0	0	1	male	1.0	1	x	3.2851
Frazer	mul	26	23	0	0	3	male	1.0	1	x	3.2851
Gard	mul	26	25	1	0	0	male	0.88386	1	x	3.2851
Geri	mul	26	4	22	0	0	female	0.94756	1	x	3.2851
Gianmario	mul	26	26	0	0	0	male	1.0	1	x	3.2851
Gion	mul	26	26	0	0	0	male	1.0	1	x	3.2851
Glenys	mul	26	0	25	0	1	female	1.0	1	x	3.2851
Godofredo	mul	26	25	0	0	1	male	1.0	1	x	3.2851
Gun-Britt	mul	26	0	26	0	0	female	1.0	1	x	3.2851
Guttorm	mul	26	26	0	0	0	male	1.0	1	x	3.2851
Halima	mul	26	0	26	0	0	female	1.0	1	x	3.2851
Hamadi	mul	26	24	0	0	2	male	1.0	1	x	3.2851
Hamlet	mul	26	26	0	0	0	male	1.0	1	x	3.2851
Hanif	mul	26	24	0	0	2	male	1.0	1	x	3.2851
Heinie	mul	26	25	0	0	1	male	1.0	1	x	3.2851
Henn	mul	26	24	0	0	2	male	1.0	1	x	3.2851
Holm	mul	26	25	0	0	1	male	1.0	1	x	3.2851
Holt	mul	26	26	0	0	0	male	1.0	1	x	3.2851
Imane	mul	26	1	23	0	2	female	0.98694	1	x	3.2851
Indalecio	mul	26	26	0	0	0	male	1.0	1	x	3.2851
Inese	mul	26	0	26	0	0	female	1.0	1	x	3.2851
Insa	mul	26	2	20	0	4	female	0.97046	1	x	3.2851
Iole	mul	26	0	16	0	10	female	1.0	1	x	3.2851
Jacques-Pierre	mul	26	26	0	0	0	male	1.0	1	x	3.2851
Jans	mul	26	24	1	0	1	male	0.8796	1	x	3.2851
Jaouad	mul	26	18	0	0	8	male	1.0	1	x	3.2851
Jean-Pol	mul	26	26	0	0	0	male	1.0	1	x	3.2851
Jitendra	mul	26	24	0	0	2	male	1.0	1	x	3.2851
Jokūbas	mul	26	26	0	0	0	male	1.0	1	x	3.2851
Jovita	mul	26	1	24	0	1	female	0.98748	1	x	3.2851
Judas	mul	26	24	2	0	0	male	0.78508	1	x	3.2851
Jákup	mul	26	26	0	0	0	male	1.0	1	x	3.2851
Kaat	mul	26	0	22	0	4	female	1.0	1	x	3.2851
Karl-Ludwig	mul	26	26	0	0	0	male	1.0	1	x	3.2851
Kenth	mul	26	26	0	0	0	male	1.0	1	x	3.2851
Klaus-Michael	mul	26	26	0	0	0	male	1.0	1	x	3.2851
Kobi	mul	26	24	2	0	0	male	0.78508	1	x	3.2851
Kornelie	mul	26	0	26	0	0	female	1.0	1	x	3.2851
Kristiana	mul	26	0	16	0	10	female	1.0	1	x	3.2851
Krystyn	mul	26	25	1	0	0	male	0.88386	1	x	3.2851
Kwadwo	mul	26	25	0	0	1	male	1.0	1	x	3.2851
Lado	mul	26	26	0	0	0	male	1.0	1	x	3.2851
Lani	mul	26	3	22	0	1	female	0.96014	1	x	3.2851
Leevi	mul	26	26	0	0	0	male	1.0	1	x	3.2851
Leida	mul	26	0	26	0	0	female	1.0	1	x	3.2851
Liron	mul	26	15	9	0	2	female	0.66342	1	x	3.2851
Lisa-Marie	mul	26	0	22	0	4	female	1.0	1	x	3.2851
Lorene	mul	26	0	24	0	2	female	1.0	1	x	3.2851
Louanne	mul	26	0	8	0	18	female	1.0	1	x	3.2851
Loyal	mul	26	24	1	0	1	male	0.8796	1	x	3.2851
Luk	mul	26	21	0	0	5	male	1.0	1	x	3.2851
Magaly	mul	26	0	25	0	1	female	1.0	1	x	3.2851
Maiju	mul	26	0	25	0	1	female	1.0	1	x	3.2851
Mait	mul	26	25	1	0	0	male	0.88386	1	x	3.2851
Makary	mul	26	26	0	0	0	male	1.0	1	x	3.2851
Malina	mul	26	0	26	0	0	female	1.0	1	x	3.2851
Marci	mul	26	0	24	0	2	female	1.0	1	x	3.2851
Marilene	mul	26	0	26	0	0	female	1.0	1	x	3.2851
Marjaana	mul	26	0	26	0	0	female	1.0	1	x	3.2851
Maryann	mul	26	0	20	0	6	female	1.0	1	x	3.2851
Mayara	mul	26	0	18	0	8	female	1.0	1	x	3.2851
Melba	mul	26	0	26	0	0	female	1.0	1	x	3.2851
Mihailo	mul	26	26	0	0	0	male	1.0	1	x	3.2851
Milutin	mul	26	26	0	0	0	male	1.0	1	x	3.2851
Mirian	mul	26	8	17	0	1	female	0.8747	1	x	3.2851
Mitsue	mul	26	3	14	0	9	female	0.93876	1	x	3.2851
Moon	mul	26	10	16	0	0	female	0.84016	1	x	3.2851
Morgana	mul	26	0	25	1	0	female	0.98797	1	x	3.2851
Moss	mul	26	25	0	0	1	male	1.0	1	x	3.2851
Mouna	mul	26	1	24	0	1	female	0.98748	1	x	3.2851
Musgrave	mul	26	26	0	0	0	male	1.0	1	x	3.2851
Najma	mul	26	0	20	0	6	female	1.0	1	x	3.2851
Nanne	mul	26	16	10	0	0	female	0.67247	1	x	3.2851
Natascia	mul	26	0	18	0	8	female	1.0	1	x	3.2851
Nevil	mul	26	26	0	0	0	male	1.0	1	x	3.2851
Octaaf	mul	26	26	0	0	0	male	1.0	1	x	3.2851
Oldřiška	mul	26	0	24	0	2	female	1.0	1	x	3.2851
Oliwia	mul	26	0	26	0	0	female	1.0	1	x	3.2851
Peere	mul	26	25	1	0	0	male	0.88386	1	x	3.2851
Pir	mul	26	26	0	0	0	male	1.0	1	x	3.2851
Popham	mul	26	22	4	0	0	male	0.62606	1	x	3.2851
Próspero	mul	26	26	0	0	0	male	1.0	1	x	3.2851
Puck	mul	26	6	16	0	4	female	0.89754	1	x	3.2851
Raed	mul	26	23	0	0	3	male	1.0	1	x	3.2851
Rafe	mul	26	24	0	0	2	male	1.0	1	x	3.2851
Reena	mul	26	0	21	0	5	female	1.0	1	x	3.2851
Reima	mul	26	24	0	0	2	male	1.0	1	x	3.2851
Ricki	mul	26	10	13	0	3	female	0.81027	1	x	3.2851
Ridwan	mul	26	22	0	0	4	male	1.0	1	x	3.2851
Rocio	mul	26	0	23	0	3	female	1.0	1	x	3.2851
Rush	mul	26	24	1	0	1	male	0.8796	1	x	3.2851
Ruta	mul	26	0	24	0	2	female	1.0	1	x	3.2851
Sadiq	mul	26	26	0	0	0	male	1.0	1	x	3.2851
Salam	mul	26	24	1	0	1	male	0.8796	1	x	3.2851
Samet	mul	26	20	0	0	6	male	1.0	1	x	3.2851
Sera	mul	26	3	22	0	1	female	0.96014	1	x	3.2851
Serapio	mul	26	26	0	0	0	male	1.0	1	x	3.2851
Shan	mul	26	10	10	0	6	female	0.76663	1	x	3.2851
Shireen	mul	26	0	26	0	0	female	1.0	1	x	3.2851
Silvestr	mul	26	26	0	0	0	male	1.0	1	x	3.2851
Silvija	mul	26	0	25	0	1	female	1.0	1	x	3.2851
Sinead	mul	26	0	24	0	2	female	1.0	1	x	3.2851
Siôn	mul	26	25	0	0	1	male	1.0	1	x	3.2851
Sofus	mul	26	26	0	0	0	male	1.0	1	x	3.2851
Squire	mul	26	26	0	0	0	male	1.0	1	x	3.2851
Suela	mul	26	0	26	0	0	female	1.0	1	x	3.2851
Sujata	mul	26	0	21	0	5	female	1.0	1	x	3.2851
Taja	mul	26	0	26	0	0	female	1.0	1	x	3.2851
Tellervo	mul	26	1	25	0	0	female	0.98797	1	x	3.2851
Teodosio	mul	26	26	0	0	0	male	1.0	1	x	3.2851
Thales	mul	26	19	0	0	7	male	1.0	1	x	3.2851
Tirso	mul	26	26	0	0	0	male	1.0	1	x	3.2851
Tuva	mul	26	0	25	0	1	female	1.0	1	x	3.2851
Utz	mul	26	24	0	0	2	male	1.0	1	x	3.2851
Vasili	mul	26	26	0	0	0	male	1.0	1	x	3.2851
Velma	mul	26	0	25	0	1	female	1.0	1	x	3.2851
Vin	mul	26	24	1	1	0	male	0.8485	1	x	3.2851
Vladislovas	mul	26	26	0	0	0	male	1.0	1	x	3.2851
Wendi	mul	26	0	20	0	6	female	1.0	1	x	3.2851
Willow	mul	26	1	24	0	1	female	0.98748	1	x	3.2851
Xaverius	mul	26	26	0	0	0	male	1.0	1	x	3.2851
Xuan	mul	26	9	8	0	9	female	0.7449	1	x	3.2851
Yasir	mul	26	20	0	0	6	male	1.0	1	x	3.2851
Yassin	mul	26	26	0	0	0	male	1.0	1	x	3.2851
Yong	mul	26	18	4	0	4	male	0.57803	1	x	3.2851
Youcef	mul	26	26	0	0	0	male	1.0	1	x	3.2851
Ziemowit	mul	26	24	0	0	2	male	1.0	1	x	3.2851
Zéphirin	mul	26	26	0	0	0	male	1.0	1	x	3.2851
Ágost	mul	26	26	0	0	0	male	1.0	1	x	3.2851
Érika	mul	26	0	25	0	1	female	1.0	1	x	3.2851
Øistein	mul	26	25	0	0	1	male	1.0	1	x	3.2851
Lenie	nl	26	0	22	0	4	female	1.0	1	x	3.2851
José João	pt	26	26	0	0	0	male	1.0	1	x	3.2851
José Luís	pt	26	26	0	0	0	male	1.0	1	x	3.2851
Anghel	ro	26	25	0	0	1	male	1.0	1	x	3.2851
Инесса	ru	26	0	25	0	1	female	1.0	1	x	3.2851
Магомед	ru	26	26	0	0	0	male	1.0	1	x	3.2851
Dhurata	sr	26	0	26	0	0	female	1.0	1	x	3.2851
Agda	sv	26	1	25	0	0	female	0.98797	1	x	3.2851
Claes-Göran	sv	26	26	0	0	0	male	1.0	1	x	3.2851
Cenk	tr	26	22	0	0	4	male	1.0	1	x	3.2851
Demet	tr	26	0	24	0	2	female	1.0	1	x	3.2851
Kerem	tr	26	22	1	0	3	male	0.87008	1	x	3.2851
Rüştü	tr	26	26	0	0	0	male	1.0	1	x	3.2851
İrfan	tr	26	26	0	0	0	male	1.0	1	x	3.2851
Şebnem	tr	26	0	26	0	0	female	1.0	1	x	3.2851
Miku	trv	26	0	25	0	1	female	1.0	1	x	3.2851
Мар'ян	uk	26	26	0	0	0	male	1.0	1	x	3.2851
Теофіль	uk	26	26	0	0	0	male	1.0	1	x	3.2851
Flor de María	und	26	0	22	0	4	female	1.0	1	x	3.2851
Giuse	vi	26	25	0	0	1	male	1.0	1	x	3.2851
Như	vi	26	0	22	0	4	female	1.0	1	x	3.2851
Tâm	vi	26	12	7	0	7	female	0.6571	1	x	3.2851
Đức	vi	26	22	2	0	2	male	0.77003	1	x	3.2851
中	zh	26	26	0	0	0	male	1.0	1	x	3.2851
中山	zh	26	26	0	0	0	male	1.0	1	x	3.2851
勇	zh	26	18	0	0	8	male	1.0	1	x	3.2851
威	zh	26	24	2	0	0	male	0.78508	1	x	3.2851
宗盛	zh	26	26	0	0	0	male	1.0	1	x	3.2851
小燕	zh	26	0	22	0	4	female	1.0	1	x	3.2851
建宏	zh	26	18	0	0	8	male	1.0	1	x	3.2851
怡君	zh	26	0	12	0	14	female	1.0	1	x	3.2851
惠玲	zh	26	0	22	0	4	female	1.0	1	x	3.2851
方	zh	26	26	0	0	0	male	1.0	1	x	3.2851
景	zh	26	26	0	0	0	male	1.0	1	x	3.2851
福祥	zh	26	24	0	0	2	male	1.0	1	x	3.2851
秋生	zh	26	22	0	0	4	male	1.0	1	x	3.2851
艾	zh	26	24	2	0	0	male	0.78508	1	x	3.2851
萍	zh	26	4	22	0	0	female	0.94756	1	x	3.2851
丽珠	zh-hans	26	0	26	0	0	female	1.0	1	x	3.2851
俊贤	zh-hans	26	18	0	0	8	male	1.0	1	x	3.2851
则	zh-hans	26	26	0	0	0	male	1.0	1	x	3.2851
国章	zh-hans	26	24	0	0	2	male	1.0	1	x	3.2851
处	zh-hans	26	26	0	0	0	male	1.0	1	x	3.2851
明义	zh-hans	26	26	0	0	0	male	1.0	1	x	3.2851
献忠	zh-hans	26	24	0	0	2	male	1.0	1	x	3.2851
竞	zh-hans	26	16	8	0	2	female	0.62158	1	x	3.2851
俊賢	zh-hant	26	18	0	0	8	male	1.0	1	x	3.2851
則	zh-hant	26	26	0	0	0	male	1.0	1	x	3.2851
國章	zh-hant	26	24	0	0	2	male	1.0	1	x	3.2851
明義	zh-hant	26	26	0	0	0	male	1.0	1	x	3.2851
獻忠	zh-hant	26	24	0	0	2	male	1.0	1	x	3.2851
競	zh-hant	26	16	8	0	2	female	0.62158	1	x	3.2851
臺	zh-hant	26	24	0	0	2	male	1.0	1	x	3.2851
處	zh-hant	26	26	0	0	0	male	1.0	1	x	3.2851
麗珠	zh-hant	26	0	26	0	0	female	1.0	1	x	3.2851
Nərgiz	az	25	0	24	0	1	female	1.0	1	x	3.2851
Алена	be	25	0	25	0	0	female	1.0	1	x	3.2851
Marçal	ca	25	25	0	0	0	male	1.0	1	x	3.2851
Vítězslava	cs	25	0	24	0	1	female	1.0	1	x	3.2851
Diethard	de	25	25	0	0	0	male	1.0	1	x	3.2851
Αικατερίνη	el	25	0	24	0	1	female	1.0	1	x	3.2851
Γεωργία	el	25	1	24	0	0	female	0.98748	1	x	3.2851
Οδυσσέας	el	25	21	0	0	4	male	1.0	1	x	3.2851
Cambridge	en	25	23	2	0	0	male	0.77781	1	x	3.2851
Crosby	en	25	21	4	0	0	male	0.61511	1	x	3.2851
Hammond	en	25	21	2	0	2	male	0.76169	1	x	3.2851
Herries	en	25	22	3	0	0	male	0.69062	1	x	3.2851
Kirstie	en	25	0	19	0	6	female	1.0	1	x	3.2851
Mansfield	en	25	23	2	0	0	male	0.77781	1	x	3.2851
Mellor	en	25	23	2	0	0	male	0.77781	1	x	3.2851
Millington	en	25	23	2	0	0	male	0.77781	1	x	3.2851
Paget	en	25	23	2	0	0	male	0.77781	1	x	3.2851
Waldegrave	en	25	22	3	0	0	male	0.69062	1	x	3.2851
Wellwood	en	25	22	3	0	0	male	0.69062	1	x	3.2851
Ago	et	25	24	0	0	1	male	1.0	1	x	3.2851
Réginald	fr	25	24	0	0	1	male	1.0	1	x	3.2851
Λαοδίκη	grc	25	0	25	0	0	female	1.0	1	x	3.2851
הדס	he	25	1	22	0	2	female	0.98635	1	x	3.2851
רעות	he	25	0	25	0	0	female	1.0	1	x	3.2851
Sekhar	hi	25	14	0	0	11	male	1.0	1	x	3.2851
Զաւէն	hyw	25	25	0	0	0	male	1.0	1	x	3.2851
Landolfo	it	25	25	0	0	0	male	1.0	1	x	3.2851
Maria Giovanna	it	25	0	25	0	0	female	1.0	1	x	3.2851
Rosamaria	it	25	0	13	0	12	female	1.0	1	x	3.2851
いくみ	ja	25	0	22	0	3	female	1.0	1	x	3.2851
かつし	ja	25	24	0	0	1	male	1.0	1	x	3.2851
すみえ	ja	25	0	17	0	8	female	1.0	1	x	3.2851
せつお	ja	25	25	0	0	0	male	1.0	1	x	3.2851
ただとし	ja	25	25	0	0	0	male	1.0	1	x	3.2851
たつのり	ja	25	23	0	0	2	male	1.0	1	x	3.2851
てつたろう	ja	25	25	0	0	0	male	1.0	1	x	3.2851
ななえ	ja	25	0	25	0	0	female	1.0	1	x	3.2851
ひさかず	ja	25	21	0	0	4	male	1.0	1	x	3.2851
むつお	ja	25	24	0	0	1	male	1.0	1	x	3.2851
ゆずる	ja	25	22	1	0	2	male	0.87008	1	x	3.2851
よういち	ja	25	23	0	0	2	male	1.0	1	x	3.2851
清隆	ja	25	25	0	0	0	male	1.0	1	x	3.2851
まつお	ja-hira	25	25	0	0	0	male	1.0	1	x	3.2851
ნიკოლოზ	ka	25	25	0	0	0	male	1.0	1	x	3.2851
경진	ko	25	12	5	0	8	female	0.57784	1	x	3.2851
기호	ko	25	17	0	0	8	male	1.0	1	x	3.2851
동우	ko	25	18	0	0	7	male	1.0	1	x	3.2851
상수	ko	25	20	0	0	5	male	1.0	1	x	3.2851
성욱	ko	25	14	2	0	9	male	0.6806	1	x	3.2851
성철	ko	25	21	0	0	4	male	1.0	1	x	3.2851
유리	ko	25	0	25	0	0	female	1.0	1	x	3.2851
유미	ko	25	0	22	0	3	female	1.0	1	x	3.2851
윤경	ko	25	2	18	0	5	female	0.96728	1	x	3.2851
재형	ko	25	19	0	0	6	male	1.0	1	x	3.2851
정숙	ko	25	0	25	0	0	female	1.0	1	x	3.2851
종원	ko	25	20	0	0	5	male	1.0	1	x	3.2851
종환	ko	25	20	0	0	5	male	1.0	1	x	3.2851
주원	ko	25	16	6	0	3	female	0.55195	1	x	3.2851
지우	ko	25	7	13	0	5	female	0.85917	1	x	3.2851
철민	ko	25	22	0	0	3	male	1.0	1	x	3.2851
태준	ko	25	23	0	0	2	male	1.0	1	x	3.2851
혜원	ko	25	0	25	0	0	female	1.0	1	x	3.2851
호영	ko	25	21	1	0	3	male	0.86473	1	x	3.2851
호진	ko	25	23	1	0	1	male	0.87502	1	x	3.2851
Sergius	la	25	25	0	0	0	male	1.0	1	x	3.2851
Abhinav	mul	25	19	0	0	6	male	1.0	1	x	3.2851
Agnaldo	mul	25	25	0	0	0	male	1.0	1	x	3.2851
Ailsa	mul	25	0	24	0	1	female	1.0	1	x	3.2851
Aldair	mul	25	24	0	0	1	male	1.0	1	x	3.2851
Alecia	mul	25	0	25	0	0	female	1.0	1	x	3.2851
Aleksandre	mul	25	25	0	0	0	male	1.0	1	x	3.2851
Aloyse	mul	25	24	1	0	0	male	0.8796	1	x	3.2851
Amato	mul	25	21	1	0	4	male	0.86473	1	x	3.2851
Amory	mul	25	18	6	0	1	female	0.52268	1	x	3.2851
Anant	mul	25	19	0	0	6	male	1.0	1	x	3.2851
Anatoli	mul	25	25	0	0	0	male	1.0	1	x	3.2851
Andreina	mul	25	0	25	0	0	female	1.0	1	x	3.2851
Anete	mul	25	0	22	0	3	female	1.0	1	x	3.2851
Antin	mul	25	25	0	0	0	male	1.0	1	x	3.2851
Anuj	mul	25	19	0	0	6	male	1.0	1	x	3.2851
Anzelm	mul	25	25	0	0	0	male	1.0	1	x	3.2851
Aramis	mul	25	18	3	0	4	male	0.6462	1	x	3.2851
Arna	mul	25	1	23	0	1	female	0.98694	1	x	3.2851
Arnon	mul	25	25	0	0	0	male	1.0	1	x	3.2851
Asya	mul	25	0	23	0	2	female	1.0	1	x	3.2851
Atalanta	mul	25	0	25	0	0	female	1.0	1	x	3.2851
Azucena	mul	25	0	21	0	4	female	1.0	1	x	3.2851
Aïssata	mul	25	0	25	0	0	female	1.0	1	x	3.2851
Barnes	mul	25	24	0	0	1	male	1.0	1	x	3.2851
Bartholomaeus	mul	25	25	0	0	0	male	1.0	1	x	3.2851
Benjámin	mul	25	25	0	0	0	male	1.0	1	x	3.2851
Bergljot	mul	25	0	25	0	0	female	1.0	1	x	3.2851
